scapula_sacrum_tail_angle,tail_angle_diff,tail_movement_1s,tail_movement_2s,tail_movement_3s,emotion
66.10754858807559,5.499223469691778,362.2335474611507,982.1856105770652,1004.6153729570328,0
0.6049516242016992,65.50259696387388,426.9357796389155,1040.9303808803202,1070.1179699209065,0
29.07642258709196,28.47147096289026,366.3784443463811,1016.1435964577614,1098.589440883797,0
77.5312022374679,48.45477965037594,323.23357373291805,969.8125576908142,1147.0442205341728,0
3.651698021235579,73.87950421623232,390.7324024188189,914.7295534271182,1220.9237247504052,0
94.53044497441564,90.87874695318008,397.51790990121935,1002.069234697356,1306.902118836682,0
84.16310443541596,10.367340538999684,395.38087066046427,907.2165605416246,1309.1648948507548,0
54.6713984229011,29.49170601251486,412.4742191348441,846.3141928940419,1335.747517381465,0
2.037732460608249,52.63366596229285,406.7839566647851,792.932239541091,1387.029462683704,0
52.32056912329088,50.28283666268264,455.4618713927343,815.6943035139308,1434.0255994924646,0
51.195477085242864,1.1250920380480167,451.08773996109056,813.3212874222413,1433.2733505381557,0
51.00902480995046,0.1864522752924031,385.77159527250905,812.7073749114245,1426.7019761528293,0
178.27358106094945,127.264556250999,484.5646805606178,850.943124906999,1500.7082770183792,0
176.19705039497933,2.0765306659701253,438.18643157621193,761.42000530913,1407.9989892670262,0
0.249561829699954,175.94748856527937,540.2544159252591,930.9868183440778,1454.9839693523772,0
174.0644490215367,173.81488719183673,623.1905561639156,1020.708466065135,1625.2597908612718,0
174.3565585941003,0.2921095725636178,613.1153251974796,1008.496195857944,1520.3318857391043,0
174.58199926892655,0.2254406748262454,583.8490598597909,996.3232789946352,1430.1632527538327,0
174.30557686210255,0.2764224068239969,531.4918163043221,938.2757729691072,1324.424055845413,0
172.34071703822437,1.9648598238781856,483.1738394655177,938.635710858252,1298.8681429794483,0
171.07949245166355,1.2612245865608145,483.3099720140305,934.397711975121,1296.631259436272,0
170.41413926219604,0.6653531894675098,483.7888729282056,869.5604682007146,1296.49624783963,0
169.7634332391014,0.6507060230946422,357.17502270030127,841.7397032609191,1208.1181476073002,0
171.2830737444582,1.51964050535679,356.618132539688,794.8045641158999,1118.038137848818,0
171.27091965730375,0.0121540871544425,180.68279806156292,720.937213986822,1111.669616405641,0
170.749175811539,0.5217438457647461,7.389654715490991,630.5802108794066,1028.0981207806262,0
171.22521481114333,0.4760389996043273,7.573584142531699,620.6889093400114,1016.0697800004756,0
170.7043708468805,0.5208439642628662,7.868987431968321,591.7180472917593,1004.1922664266034,0
170.52609354754006,0.178277299340408,7.770842324484732,539.2626586288068,946.046615293592,0
170.84685318604917,0.3207596385091165,6.126742139115663,489.30058160463335,944.7624529973676,0
171.21469560842996,0.3678424223807894,5.233359974935638,488.5433319889661,939.6310719500566,0
171.43754398132126,0.222848372891292,4.79085515835942,488.579728086565,874.3513233590741,0
171.17010242782086,0.2674415535003902,4.407590688765168,361.5826133890664,846.1472939496842,0
170.62079680215336,0.5493056256675004,3.4372558090758787,360.0553883487638,798.2418199249757,0
170.26815681906828,0.3526399830850835,3.77774170500652,184.4605397665695,724.7149556918285,0
169.7000176874748,0.5681391315934832,3.8241369908352567,11.213791706326248,634.404347870242,0
168.87024386427717,0.8297738231976268,4.177871814428556,11.751455956960257,624.8667811544399,0
167.93194127348457,0.9383025907926026,4.595330440958293,12.464317872926614,596.3133777327175,0
167.10856048537016,0.823380788114406,5.240433929732291,13.011276254217025,544.5030925585392,0
165.95458345734258,1.1539770280275832,6.073651319250757,12.20039345836642,495.3742329238841,0
165.22486273796673,0.7297207193758481,6.435529616245816,11.668889591181454,494.97886160521193,0
163.81895684423006,1.4059058937366729,7.618587137091197,12.409442295450615,496.1983152236562,0
162.75685430808417,1.0621025361458862,8.413248119736693,12.82083880850186,369.9958615088031,0
161.94666405704734,0.8101902510368291,8.674132745106022,12.1113885541819,368.7295210938698,0
160.72191662556943,1.2247474314779083,9.546240193498846,13.323981898505366,194.0067799600684,0
159.7607073206994,0.9612093048700387,9.939310366775402,13.76344735761066,21.15310207310165,0
158.9593905962897,0.8013167244097303,9.910853267987504,14.088725082416062,21.66230922494776,0
158.1429060230344,0.8164845732552521,9.789035250450157,14.384365691408448,22.25335312337677,0
158.0098694987286,0.1330365243058224,9.098690986641571,14.339124916373862,22.109967240858595,0
158.0379628749749,0.0280933762463178,7.972807334860306,14.046458654111063,20.173200793226727,0
158.08324461964588,0.045281744670973,7.288368360155431,13.723897976401249,18.957257951336885,0
158.1372859594047,0.054041339758811,5.936503806177569,13.555090943268766,18.345946101628183,0
158.01037804920313,0.1269079102015666,5.00130918023325,13.414557299969944,17.82214798873511,0
158.0087567323178,0.0016213168853198,4.1927402460817405,12.866872991187762,16.30412880026364,0
157.669910856165,0.338845876152817,3.306838690756649,12.853078884255495,16.630820589262015,0
157.25802051945328,0.411890336711707,2.757519722598317,12.69683008937372,16.520967080208976,0
156.9970918887411,0.2609286307121863,2.2171316289007734,12.12798489688828,16.305856711316835,0
156.9997955139725,0.0027036252313905,1.4033506808769118,11.192385931327069,15.78771637228536,0
156.76791747951458,0.2318780344579067,1.502192191028996,10.600883177670568,15.841317107402858,0
156.6800901836619,0.0878272958526906,1.561926110635369,9.534733445495675,15.608384764746432,0
156.51157097265812,0.168519211003769,1.685163576968165,8.973531937123596,15.409061553369412,0
156.06176608464355,0.4498048880145688,2.0809271252239228,8.017430931401492,15.636018068492689,0
155.9094282391215,0.1523378455220552,2.106357060544412,7.107666240777661,15.520914360514354,0
155.78189780094218,0.1275304381793205,2.232266181838412,6.425006427920152,15.099139173026174,0
155.83811845699572,0.0562206560535401,1.949640961739135,5.256479652495784,14.80271984599463,0
155.91359096747036,0.0754725104746398,1.613223135502068,4.370742858100385,14.310053224875787,0
155.93562107122483,0.0220301037544743,1.374324608544356,3.5914562374451293,13.502309505432637,0
156.30494633624136,0.3693252650165277,1.740946248329493,3.144296929206405,12.93333217965656,0
156.21432373169796,0.0906226045433982,1.5996908184149845,3.1018830094439807,12.200573996085552,0
156.5261060503086,0.3117823186106534,1.823645841172948,3.3855719518083163,11.358379286668622,0
156.62872824266293,0.1026221923543175,1.7577488225234958,3.442912399491661,10.731280759647092,0
156.67550628292972,0.046778040266787,1.354721974775714,3.4356490999996367,9.372152906177206,0
156.42284525972713,0.2526610232025916,1.4550451524562504,3.5614022130006617,8.562711393233911,0
156.2707261733472,0.1521190863799404,1.4796338006568703,3.7118999824952814,7.904640228577023,0
156.3253491464272,0.0546229730800007,1.478036117683331,3.427677079422466,6.734515770179115,0
156.1218410198579,0.2035081265692895,1.6060717337779806,3.2192948692800485,5.976814591878366,0
156.19629213994216,0.0744511200842623,1.6584927501077686,3.0328173586521245,5.249948987552898,0
155.95707325325853,0.2392188866836306,1.5283863717748716,3.2693326201043647,4.6726833009812765,0
155.55977374718867,0.3972995060698565,1.83506327330133,3.4347540917163144,4.936946282745311,0
155.51146767338824,0.0483060738004326,1.571587028491109,3.3952328696640564,4.957158980299425,0
155.45697653969876,0.0544911336894813,1.5234559698262728,3.2812047923497687,4.966368369317934,0
155.08733216798572,0.3696443717130364,1.8463223012725225,3.2010442760482363,5.281971401272159,0
154.90215558062732,0.1851765873583986,1.7788378654283292,3.23388301788458,5.340240078428991,0
154.69868765627632,0.2034679243510027,1.8301867033993915,3.309820504056262,5.542086685894674,0
154.30604597328946,0.3926416829868628,2.1682054133062536,3.6462415309895846,5.59588249272872,0
153.67349509774223,0.6325508755472242,2.5972481622841883,4.203319896062169,5.816543031564237,0
153.5564439466463,0.1170511510959215,2.6398481932958475,4.298340943403616,5.672665551947972,0
153.644125797765,0.0876818511186741,2.488311157730891,4.0166975295057625,5.757643777835256,0
153.4086402431142,0.2354855546507792,2.3264972063118137,4.161560479613144,5.761251298028128,0
153.98829690874777,0.5796566656335642,2.8578477981449453,4.429434826636054,6.253080667809002,0
154.24185799913027,0.2535610903825045,3.0569177548379685,4.580373724664241,6.338122547187737,0
154.12138246430135,0.1204755348289268,2.807748917953859,4.654071219226381,6.008793194002095,0
153.96059863631993,0.1607838279814188,2.783356158576879,4.562194024005208,6.017239176461459,0
154.36048112975303,0.3998824934331253,2.9797707276590017,4.809957431058393,6.289591231715264,0
155.01493332660328,0.6544521968502295,3.2415812415223684,5.409786654828622,6.887822772511953,0
155.18796204178767,0.1730287151843867,2.782059081159531,5.379307243443719,6.9853789772217,0
155.26314786830153,0.0751858265138594,2.7401937565774688,5.380041949873316,7.038534699981085,0
154.61832628501338,0.6448215832881488,3.2973334887469434,5.785644646477834,7.314031018252706,0
154.27201844742623,0.3463078375871475,3.408155771683312,5.734652977995125,7.569716251296455,0
153.80142176624162,0.4705966811846167,3.2990957872343643,6.1569435853793095,7.728530613870419,0
153.07164539762715,0.7297763686144663,3.775311065466326,6.832228820304295,8.355684790130567,0
152.85262625394648,0.2190191436806685,3.873854674318068,6.681603592271927,8.527925893544449,0
152.23978379451782,0.6128424594286628,4.325913305765312,7.109269464342191,8.88810732977052,0
151.7397140481399,0.5000697463779318,4.426100558710118,7.40587128636912,9.236057989768511,0
151.37735802402565,0.3623560241142343,4.134004385974123,7.375585627496491,9.543791040802745,0
151.67418347226766,0.2968254482420036,4.25780111903174,7.039860200191271,9.63710836247546,0
151.3701691754868,0.3040142967808492,4.48662958929873,7.226823345876198,9.866671539172046,0
151.1266989172845,0.2434702582023078,4.085278264212889,7.382611752959832,9.870922910690725,0
150.92142118205868,0.2052777352258203,3.9442481618515615,7.352403933534873,9.678901139846689,0
150.91248712597562,0.0089340560830635,3.4825855367500083,6.7816813239843725,9.639529122129318,0
150.98102193964942,0.0685348136738071,2.821343981809349,6.596655047275675,9.653572802113644,0
150.63578602154882,0.3452359181005988,2.94756075622928,6.821415430547347,9.629164348501206,0
150.59280100501698,0.0429850165318441,2.3777033133324608,6.703616619097772,9.486972777674652,0
150.3195636821636,0.2732373228533902,2.150870889807919,6.576971448518037,9.55674217617704,0
150.07042606388254,0.249137618281054,2.037652483974739,6.171656869948862,9.41323811147123,0
149.94698096386816,0.1234451000143792,1.8642721357471144,6.122073254778854,8.904132335938385,0
149.76343025019668,0.1835507136714795,1.743808552637745,6.2304381419364745,8.970631898513943,0
149.613586355039,0.1498438951576872,1.6501821895931243,5.735460453806013,9.032793942552956,0
149.52906902584428,0.0845173291947105,1.5294217835620143,5.473669945413576,8.881825717096888,0
149.1076712522074,0.421397773636869,1.94188550111582,5.424471037865828,8.723566825100193,0
149.42069162911326,0.3130203769058539,2.186371064347867,5.007715046157216,8.783026111623542,0
149.27343210227144,0.1472595268418217,1.9883946730890896,4.935955429318369,8.809810103636437,0
149.2272365198586,0.0461955824128494,1.9916052389700951,4.369308552302556,8.695221858067868,0
149.28526547897803,0.05802895911944,1.776396875236145,3.927267765044064,8.353368323754182,0
149.30176389465183,0.0164984156737943,1.5437576726288853,3.5814101566036243,7.715414542577747,0
149.30788189513203,0.0061180004801997,1.4264305730947058,3.2907027088418204,7.54850382787356,0
149.14757685560846,0.1603050395235641,1.4031848989467903,3.146993451584536,7.633623040883265,0
148.8265203787463,0.321056476862168,1.574397480651271,3.2245796702443954,7.309857934457284,0
148.38910257425874,0.4374178044875521,1.9272979559441128,3.456719739506127,7.400967901357689,0
147.74928957691054,0.6398129973482014,2.145713179655445,4.087598680771265,7.570184217521273,0
147.11042719512363,0.6388623817869075,2.4715551845364985,4.657926248884365,7.479270230693714,0
146.33847183094812,0.7719553641755112,3.096251021870188,5.084645694959278,8.032206451188557,0
145.6606342773873,0.6778375535608347,3.727892993018173,5.719498231988268,8.097201545320729,0
145.55822731259178,0.1024069647955059,3.772270998694239,5.548667873930384,7.699538763738303,0
145.60392568350267,0.045698370910884,3.8014709539313287,5.345228626560214,7.382881110534953,0
145.31185043553913,0.2920752479635382,4.087428201414667,5.513858774509373,7.378130910256488,0
145.34770521441882,0.0358547788796954,3.962977940770799,5.366162839717589,7.109971392355334,0
145.19550702867525,0.1521981857435719,3.7941196496522025,5.3685171303034736,7.018699319896598,0
144.78052400598685,0.4149830226884035,3.771684867853054,5.698982823797167,7.228404607359181,0
144.64408115415958,0.1364428518272689,3.2683147223321214,5.414027901987566,7.355913403103386,0
144.8091082681768,0.1650271140172208,2.7944794545624347,5.266034639098933,7.4524057034468,0
145.1635057612124,0.3543974930356057,2.376921583422529,5.473172605292717,7.461567278381807,0
144.82872717067897,0.3347785905334319,2.0338626203951264,5.7617556134133,7.753360852383395,0
144.6100095577268,0.2187176129521617,2.1501732685517823,5.922444267246021,7.698841142482166,0
144.46285039658113,0.1471591611456801,2.2516340587865784,6.053105012717907,7.596862685346792,0
144.3420579269316,0.1207924696495297,2.08035128047257,6.167779481887237,7.594210054981943,0
144.11666569143594,0.2253922354956614,2.269888737088536,6.232866677859335,7.636051576806125,0
143.8875151268739,0.2291505645620475,2.3468411159070115,6.140960765559214,7.715358246210485,0
143.93932756562128,0.0518124387473903,1.9836705319659984,5.755355399819052,7.682653355763165,0
143.74939552084564,0.1899320447756451,2.0371597249143747,5.305474447246496,7.451187626901941,0
142.89359355988697,0.8558019609586722,2.727934571855826,5.522414026418261,7.993969210954759,0
142.7045782740348,0.1890152858521787,2.562552364672399,4.939473948094928,8.035724969965116,0
142.2578718745052,0.4467063995295746,2.6744801736685417,4.708342794063668,8.436235787081841,0
141.8066653140851,0.4512065604201041,2.906969121136484,5.057142389688266,8.829413388382505,0
141.8363818130256,0.0297164989405018,2.789526458931306,5.041160517717884,8.842631471649213,0
141.81860891076184,0.017772902263772,2.686506891545548,4.766858172018118,8.854286373432785,0
142.11468470841797,0.2960757976561297,2.7571904537060163,5.027079190794552,8.99005713156535,0
142.79247958234572,0.677794873927752,3.2058347630717208,5.552675878978732,9.346795528630937,0
142.9441746487826,0.1516950664368721,3.3057173907612025,5.289387922727201,9.061072790580257,0
143.44285014974662,0.4986755009640262,3.614460846949584,5.651620571863958,8.91993529419608,0
144.01573996211047,0.5728898123638544,3.3315486983547657,6.059483270210592,8.853962724773027,0
144.0750426613616,0.059302699251134,3.201836111753721,5.76438847642612,8.14131005984865,0
143.8036105588522,0.2714321025094079,3.0265618147335545,5.701041988402096,7.734904608797223,0
143.67350637666476,0.1301041821874378,2.705459436500888,5.612428557637372,7.762601826189154,0
143.38765063350994,0.2858557431548263,2.9615986807152126,5.751125139646518,8.002759198433097,0
143.24957372931112,0.1380769041988117,3.081902682650252,5.7684095741958,7.84876085466837,0
142.6935079678785,0.5560657614326203,3.341892646426743,6.099083100132759,8.368971837221295,0
142.24061429887897,0.4528936689995362,3.116991441498527,6.322826204570248,8.66966732047726,0
141.71061687249545,0.5299974263835168,3.495293801445172,6.801011192206374,8.784681724172373,0
141.5960841487813,0.1145327237141486,3.111151024195294,6.725611871144878,8.762771596059252,0
141.77486555326448,0.1787814044831748,2.717042616314614,6.04859131466938,8.776525886525206,0
141.78677102455097,0.0119054712864965,2.669645388349977,5.871481500103698,8.434033864776097,0
141.96573624555484,0.1789652210038639,2.577178506844433,5.603740321577988,8.27822049524653,0
142.50068229121163,0.5349460456567954,2.98202037031379,5.687479806814679,8.594448927951163,0
142.47785965476308,0.0228226364485522,2.7189872636075165,5.680585944322729,8.470112403254035,0
142.37689535782792,0.1009642969351602,2.681874656343865,5.763777338994117,8.450284230539665,0
142.10557938129983,0.2713159765280863,2.397124871439331,5.739017517866074,8.49620797157209,0
142.01493280934346,0.0906465719563698,2.034877774396165,5.151869215894692,8.357703978966413,0
141.77414608539556,0.240786723947906,1.745667071960554,5.240960873405726,8.546678264166928,0
141.28739576619677,0.4867503191987907,2.117884667445196,5.22903569164049,8.843496538590074,0
140.9634883965506,0.3239073696461787,2.2630106326082,4.980053248922815,8.31160194727758,0
140.97568168494763,0.012193288397043,2.2632984497187465,4.932943838068724,8.134779949822445,0
140.44978918250456,0.525892502443071,2.610225731157953,5.187404238002387,8.213966052735941,0
140.17430258380276,0.2754865987018036,2.3507662842029617,5.332786654516752,8.03824609101764,0
140.00751228701483,0.1667902967879229,2.4947339445423324,5.213721208149849,8.175319888865062,0
139.66534251431582,0.3421697726990089,2.735939420306181,5.417814076650046,8.499716759300298,0
139.7806235352297,0.1152810209138408,2.579904464691936,4.977029336131267,8.31892198255801,0
139.44665150422168,0.3339720310079883,2.823229923743554,4.858107698139719,7.975099139638246,0
139.5447059593173,0.098054455095621,2.680497654891269,4.426164726851823,7.921458528296995,0
139.2964182357952,0.248287723522111,2.4420350592145894,4.5599197266597855,7.67107075085508,0
139.32704732125197,0.0306290854567805,2.1487567750251912,4.411767407633391,7.128810023948006,0
138.92863684742264,0.3984104738293297,2.534973960457478,4.798272410176224,7.4679177985262015,0
138.07497824511503,0.853658602307604,2.862740060322011,5.4729657914799645,8.050144298324398,0
138.00453559869757,0.0704426464174616,2.657696108037669,5.008462392240631,7.990482762554421,0
137.6482660823058,0.3562695163917624,2.8471753276415086,5.341909272183841,8.060896535791358,0
137.00155690823627,0.6467091740695423,3.151714729012042,5.887654149318223,8.569528805662088,0
136.34309806605518,0.6584588421810906,3.694892550279292,6.274797014971227,8.671921886410558,0
135.36988248274375,0.9732155833114292,4.3341361025827325,7.157366026326287,9.192243800722451,0
134.290136756039,1.0797457267047434,5.315827374191855,7.996325029083124,9.741992101043678,0
134.44682044186433,0.1566836858253282,5.224223336495072,7.666258395709661,9.784143063154858,0
133.49155418975286,0.9552662521114712,6.148860503149763,8.297617278174954,10.560627910783154,0
132.53286745659642,0.9586867331564406,6.709136762476874,9.244110722934352,11.507409172653098,0
132.09030784104638,0.4425596155500386,6.298037775719308,9.16077783604132,11.771003567199273,0
131.36723106635753,0.7230767746888489,6.950671903990696,9.608368012028365,11.959134296231326,0
131.8450334500124,0.4778023836548755,7.0722047712538085,9.919380098895315,12.41411404343765,0
131.75899670190654,0.0860367481058688,6.511532345290135,9.663247074302175,12.399186494608358,0
131.4932279267251,0.2657687751814421,6.118842278290487,9.813734828569778,12.393639293261714,0
132.21371118625163,0.7204832595265316,5.866109954505589,10.200246057088322,13.023475980831876,0
132.58739185979022,0.3736806735385869,5.1600449013394325,10.475872275531287,13.156369930422557,0
133.62647363403002,1.0390817742398042,6.0424429897539085,11.26666632624898,13.70870138546357,0
134.76866170461665,1.1421880705866272,6.2293648082290645,12.378225311378827,14.526982086404018,0
135.3704633838351,0.601801679218454,5.872479754291078,12.581616516767951,15.11659047722543,0
136.07710988573783,0.7066465019027248,6.136566640643764,12.434604416363072,15.297344476685083,0
136.69246106459295,0.6153511788551214,6.0288410448100365,12.979512948800732,15.6372090568384,0
136.67827424431007,0.0141868202828732,5.565225481438034,12.637430252691845,15.484605580333351,0
136.52010628368163,0.1581679606284467,5.637356693960612,12.148889039250747,15.30060376826279,0
136.0734419798734,0.4466643038082338,5.818252222587404,11.93709450087789,15.631987051157182,0
135.88845190287387,0.1849900769995258,5.282759040060398,11.148868994565987,15.48300509714872,0
135.56088169021493,0.3275702126589408,5.236648579180752,10.396693480520184,15.71252085471204,0
136.5200717870221,0.9591900968071628,5.156756901748111,11.19919989150202,16.42342322799709,0
136.52096992127397,0.0008981342518552,4.015466965413339,10.244831773642405,16.393692276792166,0
136.35545207682665,0.1655178444472937,3.5791831306421784,9.451662884933256,16.16079964741013,0
135.9450373169894,0.4104147598372663,3.28295138857672,9.419518029220484,15.717555804939792,0
135.65236465084357,0.292672666145819,2.960272875867417,8.989113920677454,15.93978582466815,0
135.85490556613948,0.2025409152959127,3.148626970880457,8.713852452318491,15.7860572235723,0
136.02281649944177,0.1679109333022665,3.158369943554277,8.795726637514889,15.307258982805024,0
136.1732700910159,0.15045359157412,2.862159231320163,8.680411453907567,14.799253732198054,0
136.01546802877093,0.1578020622449401,2.8349712165655774,8.117730256625975,13.983840211131565,0
136.24656560703306,0.2310975782621369,2.738498582168773,7.975147161349525,13.135192062688958,0
136.11569427550066,0.1308713315324041,1.910179816894015,7.0669367186421255,13.109379708396034,0
136.19192004909343,0.076225773592796,1.985507456234956,6.000974421648294,12.23033922987736,0
135.79641751621668,0.395502532876776,2.215492144664438,5.794675275306616,11.667155029597694,0
135.42828167270775,0.3681358435089237,2.1732132283360954,5.456164616912815,11.59273125755658,0
134.86428050671978,0.5640011659879747,2.444541728178251,5.404814604045669,11.433655648855703,0
134.45136626789466,0.4129142388251239,2.6549150517074622,5.803542022587919,11.368767504025952,0
133.89119377836923,0.5601724895254279,3.0471766079306235,6.2055465514849,11.842903245445513,0
133.78209952496542,0.1090942534038106,3.005817269760314,5.867976501080477,11.68622872366788,0
132.88586234589488,0.896237179070539,3.744252386585913,6.57922360315149,11.861982643211888,0
133.66401231904186,0.7781499731469808,4.291304781470757,7.02980336363953,12.266451942820282,0
133.5370036815968,0.1270086374450443,4.287442087383397,6.197621904277412,11.354378806025522,0
133.54912144007952,0.0121177584827023,4.223334072273303,6.208841528508259,10.224308493921598,0
133.42296152329885,0.126159916780665,3.953991456177192,6.16948360084163,9.748666731483809,0
132.76289110772368,0.6600704155751771,4.245926028243446,6.419139256579541,9.70209064515626,0
134.45789728159355,1.6950061738698707,5.376931036125342,7.821472764303593,10.78174564017101,0
134.00722481291712,0.45067246867643,5.414689265976648,8.06960431768411,11.218231288564567,0
133.69985124004174,0.3073735728753775,5.1618903493265975,8.209066957257221,11.367436900811498,0
133.89049695019412,0.1906457101523813,5.243441806075168,8.249259075835482,11.111418307155644,0
133.5749144253776,0.3155825248165058,4.662787151821135,8.407039538407048,11.242010754972624,0
133.17395342632472,0.4009609990528986,4.285598177727053,8.57690295919781,11.315401541366583,0
133.08746949379204,0.0864839325326727,4.245073472814681,8.532515560198078,10.442695377092091,0
132.67631085309796,0.411158640694083,4.644114355026062,8.867448427299365,10.85295588353432,0
132.8431185949212,0.1668077418232485,4.684762180068645,8.638753636245838,10.854245780910276,0
133.28175886688922,0.438640271968012,4.46333203646148,8.709258064704926,10.88247129304102,0
133.1826212713592,0.09913759553001,2.86746345812162,8.244394494246961,10.688936222425212,0
133.0241665992535,0.1584546721057051,2.5752456615508947,7.989934927527543,10.644849979235005,0
132.69726047533055,0.3269061239229529,2.59477821259847,7.756668561925068,10.803845169855691,0
132.55818987945457,0.1390705958759781,2.543203098322067,7.786644904397235,10.79246217415755,0
132.40899386557618,0.1491960138783952,2.3768165873839564,7.039603739205091,10.783856125791004,0
132.30368066717213,0.1053131984040476,2.0811687867351054,6.366766964462158,10.658071745932917,0
132.0329617298005,0.2707189373716403,2.265403791574073,6.510477264388754,10.797919351772151,0
131.39768870026543,0.6352730295350568,2.489518180415047,7.133632535441109,11.356966607714412,0
131.5730152957927,0.1753265955272525,2.4980370341190508,7.182799214187696,11.136790670364888,0
131.11423547027064,0.4587798255220434,2.518176587673082,6.9815086241345625,11.227434652378008,0
130.8308448367994,0.2833906334712424,2.7024296256143145,5.569893083735934,10.946824119861276,0
130.5031541797441,0.3276906570553137,2.871665610563923,5.446911272114818,10.861600538091466,0
129.6532945924375,0.8498595873065824,3.3946190739475526,5.989397286546023,11.15128763587262,0
128.9151004000188,0.7381941924187174,3.993742670490292,6.536945768812359,11.780387574887529,0
128.92330872184556,0.0082083218267712,3.852754978438668,6.229571565822624,10.89235871764376,0
128.56708486788114,0.3562238539644227,4.103665633999043,6.184834420734148,10.4704325984612,0
128.8215705058945,0.2544856380133637,4.087432334640766,6.352836126214839,10.59790959902952,0
129.2534399501185,0.4318694442239916,3.884028749329701,6.373546929744748,11.01766128477081,0
129.43113971026017,0.1776997601416781,3.886401913944127,6.384438948063178,11.069201128131825,0
129.9610592426988,0.5299195324386403,3.957541620860724,6.475718208533806,10.939050244995286,0
130.31099429736727,0.3499350546684638,4.024086042057945,6.72651566767226,9.59397912579388,0
130.53857300572008,0.2275787083528087,3.92397409335544,6.795639703919363,9.370885365470258,0
130.96722310613933,0.4286501004192473,3.502764606468105,6.897383680415658,9.492161893014128,0
131.24701241755588,0.2797893114165504,3.044359725465938,7.03810239595623,9.581305494278295,0
131.21719008162214,0.0298223359337441,3.065973739572911,6.918728718011579,9.295545305395535,0
130.7839145520447,0.4332755295774007,3.143025415185889,7.246691049184932,9.327859835920036,0
130.93581002395197,0.1518954719072383,3.0404352490797635,7.12786758372053,9.393271375294605,0
131.14318592131457,0.2073758973625956,2.8159417022183675,6.699970451548069,9.189488631963115,0
131.07261318687003,0.0705727344445392,2.7088146765212286,6.595216590465356,9.093253624584406,0
131.0305606487724,0.0420525380976357,2.220947682180224,6.178489303040948,8.69666589071403,0
130.98077808085904,0.0497825679133541,1.9207951954251143,5.94488123748306,8.647310863097374,0
130.96237062506654,0.0184074557924986,1.7116239428648043,5.6355980362202445,8.507263646784168,0
131.06151675500567,0.0991461299391289,1.382119972384686,4.884884578852791,8.279503652800344,0
130.74702759514508,0.3144891598605852,1.4168198208287208,4.461179546294659,8.45492221678495,0
130.71886705307733,0.0281605420677522,1.4151580269627289,4.48113176653564,8.333886744974308,0
130.68662859905,0.0322384540273219,1.01412095141265,4.157146366598539,8.260812000597582,0
130.91441537443563,0.2277867753856242,1.090012254891036,4.1304475039708,8.217879838611566,0
130.90626624011887,0.008149134316767,0.8907854918452074,3.706727194063575,7.590755943393276,0
131.2631036659588,0.3568374258399274,1.1770501832405955,3.885864859761824,7.772266773705951,0
130.93427016086272,0.3288335050960711,1.4638311502390309,3.684778832419255,7.642320453279979,0
129.82692764225197,1.1073425186107784,2.521391100936455,4.4421862963615695,8.466272338419515,0
129.7461206697854,0.0808069724665472,2.583790617610504,4.295414560475308,8.219388653830748,0
129.19126967494626,0.5548509948391427,3.0394954825105174,4.421615454895203,7.924380061363308,0
